id,well_name,operator_name,status,county,latitude,longitude
31009032550000,Mallery & Williams 1,Flanigan J.F. et al,UN,Cattaraugus,42.031857,-78.767043
31009032560000,Mallory Dewolfe 1,Felmont Oil Corp.,EX,Cattaraugus,42.06223,-78.69592
31009032570000,Graff Blanch 1,Mid Hudson Natural Gas,PA,Cattaraugus,42.03994,-78.69297
31009032580000,Brennan R J 1,Mid Hudson Natural Gas,PA,Cattaraugus,42.05273,-78.70954999999998
31009032590000,"Lockwood, L 2 - 7013",National Fuel Gas Supply Corporation,AC,Cattaraugus,42.06423,-78.72507
31009032600000,Kamery 1,Storey Oil & Gas,PA,Cattaraugus,42.06883,-78.41825
31009032610000,Holt Estate 1,Flanigan Brothers,PA,Cattaraugus,42.08752,-78.71142999999998
31009032620000,"Lockwood, L 3 - 7014",National Fuel Gas Supply Corporation,AC,Cattaraugus,42.06389,-78.7373
31009032630000,Seneca Nation 1,NYS Natural Gas Co.,PA,Cattaraugus,42.1065,-78.66753
31009032670000,Hotchkiss 2,Arkansas Fuel Oil,PA,Cattaraugus,42.11447,-78.97134
31009032890000,Walker 1 (Italiano Well),Bowman V.G. & Kroh G.,PA,Cattaraugus,42.02523,-78.66386
31009033070000,Andrews 1,Flanigan Brothers,PA,Cattaraugus,42.13607,-78.56722
31009033080000,Goodrich Effie M et al 1,Felmont Oil Corp.,PA,Cattaraugus,42.06084,-78.77741
31009033120000,Red House School 1 - 7021,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.06846,-78.71093
31009033130000,Atwell C 1f46,Felmont Oil Corp.,PA,Cattaraugus,42.1241,-78.56251
31009033140000,Keery E 1,Minter Lee E.,PA,Cattaraugus,42.03306,-78.69996
31009033150000,"Lockwood, L 4 - 7015",National Fuel Gas Supply Corporation,AC,Cattaraugus,42.05743,-78.73771999999998
31009033180000,Howe 1,Scott & O'Dell,PA,Cattaraugus,42.04187,-78.75297999999998
31009033190000,Seneca Nation 1,Devonian Energy Corp.,PA,Cattaraugus,42.11282,-78.85707999999998
31009033200000,Seneca Nation 1,Felmont Oil Corp.,PA,Cattaraugus,42.10512,-78.65385999999998
31009038540000,Bemis 1 - 7022,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.04822,-78.74095
31009038550000,Seneca Indian Res 2,Devonian Energy Corp.,PA,Cattaraugus,42.10979,-78.87952
31009038570000,Seneca Nation 2,Felmont Oil Corp.,PA,Cattaraugus,42.11036,-78.63973
31009038580000,N.Y.S. Conservation Dept 1,NYS Natural Gas Co.,UM,Cattaraugus,42.130258,-78.626576
31009038680000,Ellis I-1710,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.45509,-79.03982999999998
31009038700000,Dewolfe and McDowell 1,Heiser & Smith,PA,Cattaraugus,42.07212,-78.68264999999998
31009038830000,Veach John B et al 1,Felmont Oil Corp.,PA,Cattaraugus,42.0068,-78.88765999999998
31009038850000,Keery Effie 1,Flanigan Brothers,PA,Cattaraugus,42.02124,-78.72356
31009038950000,Laubacker Eugene 1,Updegraff C.H. & Nichols W.M.,PA,Cattaraugus,42.24154,-78.35674
31009038980000,Brown Marion F et al 1,Felmont Oil Corp.,UN,Cattaraugus,42.18338,-78.34045999999998
31009039000000,Seneca Nation 3,Felmont Oil Corp.,PA,Cattaraugus,42.09495,-78.66158
31009039030000,Smith Clinton 1,Flanigan Brothers,PA,Cattaraugus,42.24471,-78.3438
31009039050000,Laubacker Eugene 2,Updegraff C.H. & Nichols W.M.,PA,Cattaraugus,42.23852,-78.3621
31009039060000,Thrall 1,Minter Lee E.,PA,Cattaraugus,42.23935,-78.35804
31009039080000,Osgood Elton D 1,Minter Lee E.,PA,Cattaraugus,42.22656,-78.36672
31009039090000,Doner Earl 1,Penn Drilling,PA,Cattaraugus,42.22505,-78.41696
31009039190000,Olean Municipal Airport 1,Felmont Oil Corp.,PA,Cattaraugus,42.24209,-78.37005999999998
31009039200000,Pettingill 1,Sunbusr,PA,Cattaraugus,42.23852,-78.39346999999998
31009039210000,Clayson Theodore 1,Bentley et al,PA,Cattaraugus,42.24787,-78.3562
31009039230000,Torrey 2,Swan-Bell Oil,PA,Cattaraugus,42.20263,-78.30936
31009039260000,Steiger 1,Flanigan Brothers,PA,Cattaraugus,42.19395,-78.43119
31009039270000,Harris Sol 1,Sunbusr,PA,Cattaraugus,42.25721,-78.39977
31009039340000,Conger I-1748,National Fuel Gas Supply Corporation,PA,Cattaraugus,42.45988,-79.03891
31009039530000,Dabolt Paul 1,Dabolt Paul,UL,Cattaraugus,42.51852,-79.03261999999998
31009039540000,Fee 1,York Walter,UN,Statewide,0.0,0.0
31009039600000,Whitney Howard 1,Felmont Oil Corp.,PA,Cattaraugus,42.1582,-78.50306999999998
31009039610000,Kroh G (Hogan) 1,Thunder Rocks-South,PA,Cattaraugus,42.03939,-78.68966
31009039870000,Torrey Wm 1,Alma Gas Company Inc.,AC,Cattaraugus,42.05521,-78.40473
31009039890000,Utter 1,Swan-Bell Oil,PA,Cattaraugus,42.21555,-78.33033
31009039920000,Kinley Oil Co 1,Parsons Bros,PA,Cattaraugus,42.141472,-78.510417
31009040300000,McCarthy 1,Thunder Rocks-South,PA,Cattaraugus,42.03746,-78.67821999999998
31009040810000,Potter 1,Benedum Paul G.,PA,Cattaraugus,42.00336,-78.66771
31009040880000,Seneca Nation 3,Platco Corp.,UN,Cattaraugus,42.02371,-78.95144999999998
31009040930000,Fee C W Dankert 1,Maines Wendy R.,AC,Cattaraugus,42.520035,-78.99445
31009041020000,Mattison 1,United Natural Gas,PA,Cattaraugus,42.37162,-78.69160999999998
31009041030000,Woodard 1,Iroquois Gas Corp.,PA,Cattaraugus,42.4335,-78.73059999999998
31009041040000,Hansen Lester 1,Iroquois Gas Corp.,PA,Cattaraugus,42.40958,-78.69311999999998
31009041050000,Williams 1,Fault Line Oil Corporation,PA,Cattaraugus,42.42512,-78.61441999999998
31009041060000,Fuller 1,Iroquois Gas Corp.,PA,Cattaraugus,42.48617,-78.64508999999998
31009041090000,Pierce G F 1,Elias Bros & Dawley,PA,Cattaraugus,42.20427,-78.51489999999998
31009041130000,Miller Carl 1,United Natural Gas,PA,Cattaraugus,42.44385,-78.65872
31009041140000,Walker 2,Thunder Rocks-South,PA,Cattaraugus,42.01189,-78.66771
31009041150000,Laidlaw 1,Ritzos & McBride et al,PA,Cattaraugus,42.00144,-78.70878999999998
31009041260000,Greene Bros Lumber Co 1,Star Lake Develop. et al,PA,Cattaraugus,42.14005,-78.83383
31009041280000,Linn 1,Cotton Lou et al,UN,Cattaraugus,42.04296,-78.34413
31009041340000,Brown M 1,Belmont Quadrangle Drilling,PA,Cattaraugus,42.18915,-78.35192
31009041350000,Amigone 1,Star Lake Develop. et al,PA,Cattaraugus,42.13166,-78.80274
31009041360000,Hotchkiss E + H 1,Monroe & Hall,PA,Cattaraugus,42.08944,-78.89655999999998
31009041410000,Sunfish Run Well,Unknown,UN,Cattaraugus,42.134,-78.8092
31009041530000,Heron David 1,Humble Oil & Refining Co.,PA,Cattaraugus,42.27619,-78.92032
31009041550000,Fee Brumley 1,Ellicotville Gas & Oil,PA,Cattaraugus,42.29255,-79.01345999999998
31009041690000,Parson 2,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00805,-78.51171999999998
31009041700000,Watters Heirs 1,Thunder Rocks-South,PA,Cattaraugus,42.04475,-78.6926
31009041710000,Kervin 1,Scott & O'Dell,UN,Cattaraugus,42.19162,-78.56756
31009041720000,Fee C W Dankert 2,Dankert C.W.,UL,Cattaraugus,42.51711,-78.98994999999998
31009041770000,Fee 1,Parker,UL,Cattaraugus,42.5196,-78.99563999999998
31009041940000,Monroe John 1,Monroe & Hall,PA,Cattaraugus,42.07129,-78.9179
31009041950000,Monroe John 2,Monroe & Hall,PA,Cattaraugus,42.07184,-78.91697999999998
31009041970000,Salisbury Lulu E 3731 1,O'Connors Est.,PA,Cattaraugus,42.26148,-78.36341
31009042100000,Fee 12,Miller Enos,UN,Cattaraugus,42.19149,-78.54927
31009042260000,Cross M 1,Cross Merton M.,UN,Cattaraugus,42.51959,-78.98855
31009042350000,Rumsey Devonian 282,South Penn Oil Co.,PA,Cattaraugus,42.03046,-78.54307
31009042380000,Hotchkiss A 1,Farmers Oil & Gas Inc.,PA,Cattaraugus,42.11145,-78.97714
31009042460000,Fee 1,Jehl Ray,UL,Cattaraugus,42.52043,-78.99046
31009042490000,Green 1,Piefer,PA,Cattaraugus,42.30617,-78.68308
31009042500000,Greer A M,Ellicotville Gas & Oil,PA,Cattaraugus,42.27235,-78.67602999999998
31009043450000,Fee 1,Conrad B.W.,UL,Cattaraugus,42.51835,-78.99189
31009043530000,Monroe 3,Monroe & Hall,PA,Cattaraugus,42.15463,-78.8848
31009043590000,Fee Myrton Sprague 1,Unknown,UN,Cattaraugus,42.51979,-79.01425
31009043710000,Fee 1,Fullone Frank,UL,Cattaraugus,42.517914,-78.98946999999998
31009043730000,Potter E W 1,Flanigan Brothers,PA,Cattaraugus,42.13373,-78.52172
31009043870000,Brown W E 1,Belmont Quadrangle Drilling,PA,Cattaraugus,42.1897,-78.35006
31009044270000,Voided Permit,Unknown,VP,Statewide,0.0,0.0
31009044390000,Frank Simmons 1,Flanigan Brothers,PA,Cattaraugus,42.02413,-78.69222
31009044590000,Fee 1,Williams Paul,UN,Cattaraugus,42.52302,-79.01666
31009044660000,Kent Lee M + Sons 1,Fralick C.W. & Assoc.,PA,Cattaraugus,42.19444,-78.38333
31009044820000,Ted + Myrtle Peterson 1,Farmers Oil & Gas Inc.,PA,Cattaraugus,42.11598,-78.90267
31009044850000,Voided Permit,Unknown,VP,Statewide,0.0,0.0
31009044940000,Fee 1,Major Michael Eli,UM,Cattaraugus,42.011,-78.34368
31009044980000,Fee Jenning Lease 73,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00928,-78.51108
31009045140000,Smith Fred 1,Pennzoil Products Co.,PA,Cattaraugus,42.12107,-78.51747
31009045160000,Monroe John 4,Farmers Oil & Gas Inc.,PA,Cattaraugus,42.07775,-78.91679
31009045230000,Slingerland L 1,Pennzoil Products Co.,PA,Cattaraugus,42.10733,-78.52041
31009045290000,Lunn Place & Stoeffel 1,Copper Ridge Oil Inc.,PA,Cattaraugus,42.1135,-78.454217
31009045330000,Seneca Reservation 171,Pennzoil Products Co.,PA,Cattaraugus,42.0871,-78.59986999999998
31009045340000,Seneca Reservation 172,Pennzoil Products Co.,PA,Cattaraugus,42.08793,-78.58677
31009045390000,Brace Reuben 1,Farmers Oil & Gas Inc.,PA,Cattaraugus,42.07521,-78.92196
31009045500000,Dewey Donald 2337,Iroquois Gas Corp.,PA,Cattaraugus,42.44065,-78.9591
31009045540000,Goldsboro Matson 1,Pennzoil Products Co.,PA,Cattaraugus,42.05658,-78.62107
31009045550000,Wagner 1,Reiss Kenneth G.,AC,Cattaraugus,42.11853,-78.31373999999998
31009045570000,Struble 1,Comaco Oils Inc.,UL,Cattaraugus,42.121614,-78.43858
31009045580000,Dewey 2325,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.44249,-78.96639
31009045590000,Dewey 2333,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.43918,-78.96832999999998
31009045700000,Stang 2346,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.45747,-78.97754999999998
31009045740000,Crosby H A 1,Thropp Oil & Gas Corp.,PA,Cattaraugus,42.1807,-78.40041999999998
31009045790000,Young R,Farmers Oil & Gas Inc.,UL,Cattaraugus,42.14092,-78.96553
31009045850000,NYS Dept of Ment Hyg 2347,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.45182,-79.00373999999998
31009045920000,Vereerstraeten 2349,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.44277,-78.97101
31009045940000,Spires 2343,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.4627,-78.98236
31009046040000,"Lockwood, L 5 - 7016",National Fuel Gas Supply Corporation,AC,Cattaraugus,42.06016,-78.73805
31009046050000,Smith Harlan W 1,Fargo,PA,Cattaraugus,42.14197,-78.98653
31009046180000,Rogerson 4146-04,Pennzoil Producing Co.,VP,Cattaraugus,0.0,0.0
31009046190000,Rogerson 4146-05,Pennzoil Products Co.,VP,Cattaraugus,0.0,0.0
31009046210000,Rogerson 20,Pennzoil Products Co.,VP,Cattaraugus,0.0,0.0
31009046290000,Dahmen L C 1,Bentley Drilling Company,PA,Cattaraugus,42.10738,-78.34636999999998
31009046310000,Kent 1,Comaco Oils Inc.,PA,Cattaraugus,42.16481,-78.44114999999998
31009046330000,Weis 1,Copper Ridge Oil Inc.,PA,Cattaraugus,42.111284,-78.445052
31009046340000,Overton 1,Cal Ban Corp.,NR,Cattaraugus,42.12704,-78.47938
31009046360000,Weis 2,Copper Ridge Oil Inc.,PA,Cattaraugus,42.10966,-78.44557
31009046370000,Seneca Reservation 1,Pennzoil Products Co.,PA,Cattaraugus,42.08243,-78.58235999999998
31009046380000,Seneca Reservation 2,Pennzoil Products Co.,PA,Cattaraugus,42.0878,-78.57428
31009046480000,Fee 1,Williams Russell,PA,Cattaraugus,42.52853,-79.00032
31009046500000,Dewey 2345,National Fuel Gas Supply Corporation,AC,Cattaraugus,42.43995,-78.97322
31009046600000,Smith F H Est 1,Thropp Oil & Gas Corp.,PA,Cattaraugus,42.15106,-78.46848
31009046620000,Rumsey Dev 349,Pennzoil Products Co.,PA,Cattaraugus,42.0398,-78.56304
31009046690000,Fee 1,Conrad-Warner,PA,Cattaraugus,42.5167,-78.99375999999998
31009046720000,Corts 16,Pennzoil Products Co.,PA,Cattaraugus,42.04503,-78.56077
31009046750000,State of New York Conse 1,Pettigrew T.M.,PA,Cattaraugus,42.25418,-78.69167
31009046940000,Dutton Earl 1,Thropp Oil & Gas Corp.,PA,Cattaraugus,42.14934,-78.45256999999998
31009046950000,State of New York 2,Pettigrew T.M.,PA,Cattaraugus,42.25308,-78.6931
31009047130000,Otto Wolf Est 1,Pennzoil Products Co.,PA,Cattaraugus,42.09866,-78.53546
31009047160000,Rumsey Devonian 231,Pennzoil Products Co.,PA,Cattaraugus,42.03873,-78.56519
31009047170000,Rumsey Devonian 232,Pennzoil Products Co.,PA,Cattaraugus,42.03897,-78.56058
31009047180000,Voided Permit,Unknown,VP,Statewide,0.0,0.0
31009047260000,Weis 3,Copper Ridge Oil Inc.,PA,Cattaraugus,42.11166,-78.44686
31009047270000,Weis 4,Copper Ridge Oil Inc.,PA,Cattaraugus,42.1109,-78.44723
31009047280000,Weis 5,Copper Ridge Oil Inc.,PA,Cattaraugus,42.110461,-78.441308
31009047290000,Weis 6,Copper Ridge Oil Inc.,PA,Cattaraugus,42.11052,-78.44346
31009047310000,Kelly Mike 16,Pennzoil Products Co.,PA,Cattaraugus,42.05094,-78.56131999999998
31009047320000,Dutton Earl 2,Thropp Oil & Gas Corp.,PA,Cattaraugus,42.15223,-78.43783
31009047510000,Kelly Mary 17,Pennzoil Products Co.,PA,Cattaraugus,42.04826,-78.55764
31009047590000,Voided Permit,Unknown,VP,Statewide,0.0,0.0
31009047660000,"Swart, Arthur 1",Thropp Oil & Gas Corp.,PA,Cattaraugus,42.15725,-78.42194
31009047690000,M. Kelly 01,Pennzoil Products Co.,PA,Cattaraugus,42.04448,-78.56398
31009047710000,Fee (Allegany State Park),Allegany State Park & Rec.,PA,Cattaraugus,42.09989,-78.72252
31009047720000,Fee,West Valley Central School,UL,Cattaraugus,42.40593,-78.60835
31009047740000,Monroe John 36,Farmers Oil & Gas Inc.,PA,Cattaraugus,42.07033,-78.91735
31009047860000,Voided Permit,Unknown,VP,Statewide,0.0,0.0
31009047870000,Voided Permit,Unknown,VP,Statewide,0.0,0.0
31009047880000,Goldsboro Matson 100,Pennzoil Products Co.,PA,Cattaraugus,0.0,0.0
31009047890000,Goldboro Matson 101,Pennzoil Products Co.,PA,Cattaraugus,0.0,0.0
31009047920000,Voided Permit,Unknown,VP,Statewide,0.0,0.0
31009048190000,Rumsey Dev 285,Pennzoil Products Co.,PA,Cattaraugus,0.0,0.0
31009048200000,Messer Oil Corp 1,Comaco Oils Inc.,PA,Cattaraugus,42.00357,-78.43447
31009048310000,"Isaman, Ray 1",Thropp Oil & Gas Corp.,PA,Cattaraugus,42.14425,-78.43505
31009048320000,Smith Ralph E F 183 1,Felmont Oil Corp.,PA,Cattaraugus,42.15106,-78.47746999999998
31009048340000,Kolata 11,Copper Ridge Oil Inc.,IN,Cattaraugus,42.10784,-78.44539
31009048380000,J. King 23,Pennzoil Products Co.,PA,Cattaraugus,0.0,0.0
31009048390000,"King, J 24",Pennzoil Products Co.,PA,Cattaraugus,42.048981,-78.574177
31009048400000,Ross 4147 18,Pennzoil Products Co.,PA,Cattaraugus,42.050667,-78.565503
31009048410000,Chipmunk 92,Pennzoil Products Co.,PA,Cattaraugus,42.04767,-78.58370999999998
31009048450000,Monroe 35,Farmers Oil & Gas Inc.,UN,Cattaraugus,42.07052,-78.91299999999998
31009048470000,Monroe 37,Farmers Oil & Gas Inc.,PA,Cattaraugus,42.0695,-78.92233
31009049130000,Boyd Young 101,Farmers Oil & Gas Inc.,UN,Cattaraugus,42.06345,-78.92242
31009049260000,Homer Farm 21,Severtson James C.,IN,Cattaraugus,42.040413,-78.566264
31009049310000,Bandzera 1,Copper Ridge Oil Inc.,PA,Cattaraugus,42.10307,-78.44907999999998
31009049330000,North Clare 1a,Newman & Shannon Oil Co.,PA,Cattaraugus,42.06112,-78.53246
31009049510000,"Lockwood, L 6 - 7017",National Fuel Gas Supply Corporation,AC,Cattaraugus,42.06145,-78.73434
31009049520000,"Lockwood, L 7 - 7018",National Fuel Gas Supply Corporation,AC,Cattaraugus,42.06411,-78.73339
31009049530000,"Lockwood, L 8 - 7019",National Fuel Gas Supply Corporation,AC,Cattaraugus,42.06408,-78.72947999999998
31009049540000,"Lockwood, L 9 - 7020",National Fuel Gas Supply Corporation,AC,Cattaraugus,42.0622,-78.73773
31009049640000,Kolata 12,Copper Ridge Oil Inc.,AC,Cattaraugus,42.10801,-78.44897
31009050010000,Thropp Fee 1,Thropp Gregory J,PA,Cattaraugus,42.11654,-78.46223
31009050020000,Thropp 2,Thropp Kevin F d/b/a Marilyns Motors,PA,Cattaraugus,42.1164,-78.46044
31009050130000,Russell Frederick M 1,Flanigan Brothers,PA,Cattaraugus,42.14074,-78.47819
31009050180000,Paton Matson 23,Pennzoil Products Co.,PA,Cattaraugus,42.04366,-78.58916
31009050190000,Chipmunk 105,Pennzoil Products Co.,PA,Cattaraugus,42.04681,-78.58677
31009050240000,Weis 19,Copper Ridge Oil Inc.,PA,Cattaraugus,42.109707,-78.44407099999998
31009050270000,"Putt, F 3",Putt Floyd J.,PA,Cattaraugus,42.068,-78.53865999999998
31009050280000,Mc Dermott Mrs 1,Becker Howard Russell,PA,Cattaraugus,42.34288,-78.58401
31009050290000,Lockwood 1,Comaco Oils Inc.,PA,Cattaraugus,42.12919,-78.44907999999998
31009050300000,Thropp 3,Thropp Kevin F d/b/a Marilyns Motors,PA,Cattaraugus,42.11745,-78.4621
31009050330000,Felmont Oil Corp 1 F187,Felmont Oil Corp.,UM,Cattaraugus,42.10486,-78.44186999999998
31009050350000,Homer Farm 22,Severtson James C.,AC,Cattaraugus,42.040392,-78.56509699999998
31009050430000,Fee C-14,O. Boyce McDivitt,PA,Cattaraugus,42.0075,-78.41003999999998
31009050440000,Monroe and Hammermill 38,Farmers Oil & Gas Inc.,PA,Cattaraugus,42.09054,-78.90904999999998
31009050550000,Miller 2,Bradford Pipe & Supply Co.,PA,Cattaraugus,42.1111,-78.44088
31009050580000,Miller 3,Bradford Pipe & Supply Co.,PA,Cattaraugus,42.11104,-78.4393
31009050770000,Pfouts 16,Little Jay R.,IN,Cattaraugus,42.022439,-78.5969
31009050780000,McDivitt 07,Woodruff Michael C.,AC,Cattaraugus,42.012548,-78.413776
31009050850000,Fee C-15w,O. Boyce McDivitt,PA,Cattaraugus,42.01088,-78.41276999999998
31009050880000,Rumsey Devonian 357,Pennzoil Products Co.,PA,Cattaraugus,42.04044,-78.56704
31009050940000,Hansel 2,Cal Ban Corp.,NR,Cattaraugus,42.12511,-78.47660999999998
31009050970000,McDivitt w2,Woodruff Michael C.,PA,Cattaraugus,42.011574,-78.41289999999998
31009051050000,T Potter 1,Lenco Drilling Co.,UL,Cattaraugus,42.127874,-78.48684699999998
31009051060000,Hosea B Ackerly Est 1,Comaco Oils Inc.,PA,Cattaraugus,42.12349,-78.5862
31009051120000,Lundy hh12,Oily Ann Oil And Gas Inc.,IN,Cattaraugus,42.10171,-78.45444
31009051180000,Rumsey Dev 0210,Pennzoil Products Co.,PA,Cattaraugus,42.04093,-78.56619
31009051200000,McDivitt 08,Woodruff Michael C.,AC,Cattaraugus,42.012853,-78.413174
31009051300000,Chipmunk b-8,Wasson C.L.,EX,Cattaraugus,42.01753,-78.53291
31009051340000,Weis 22,Copper Ridge Oil Inc.,AC,Cattaraugus,42.10948,-78.46279
31009051350000,Weis 23,Copper Ridge Oil Inc.,AC,Cattaraugus,42.11084,-78.45395999999998
31009051360000,Weis 24,Copper Ridge Oil Inc.,PA,Cattaraugus,42.111254,-78.451668
31009051370000,Weis 25,Copper Ridge Oil Inc.,PA,Cattaraugus,42.11269,-78.45406
31009051380000,Weis 26,Copper Ridge Oil Inc.,PA,Cattaraugus,42.11269,-78.45184999999998
31009051390000,Weis 7,Copper Ridge Oil Inc.,PA,Cattaraugus,42.11214,-78.44413
31009051400000,Weis 8,Copper Ridge Oil Inc.,PA,Cattaraugus,42.10912,-78.44391
31009051410000,Weis 9,Copper Ridge Oil Inc.,PA,Cattaraugus,42.10765,-78.44293299999998
31009051420000,Weis 10,Copper Ridge Oil Inc.,IN,Cattaraugus,42.10622,-78.4415
31009051430000,Weis 11,Copper Ridge Oil Inc.,PA,Cattaraugus,42.10582,-78.43929
31009051440000,Weis 12,Copper Ridge Oil Inc.,PA,Cattaraugus,42.10864,-78.44261
31009051450000,Weis 13,Copper Ridge Oil Inc.,PA,Cattaraugus,42.108061,-78.444407
31009051460000,Weis 14,Copper Ridge Oil Inc.,PA,Cattaraugus,42.10967,-78.4474
31009051470000,Weis 15,Copper Ridge Oil Inc.,PA,Cattaraugus,42.10967,-78.44925999999998
31009051480000,Weis 16,Copper Ridge Oil Inc.,PA,Cattaraugus,42.111284,-78.449657
31009051500000,Beatty 016,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00753,-78.50744
31009051510000,Kent 2,Comaco Oils Inc.,UN,Cattaraugus,42.11129,-78.43331
31009051520000,Beatty 019,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00841,-78.50994
31009051530000,Lunn Place & Stopfel 2,Copper Ridge Oil Inc.,PA,Cattaraugus,42.113717,-78.452383
31009051540000,Lunn Place & Stopfel 3,Copper Ridge Oil Inc.,PA,Cattaraugus,42.1137,-78.45063299999998
31009051550000,Lunn Place & Stopfel 4,Copper Ridge Oil Inc.,PA,Cattaraugus,42.113733,-78.44888
31009051560000,Lunn Place & Stopfel 5,Copper Ridge Oil Inc.,PA,Cattaraugus,42.113717,-78.44717
31009051570000,Lunn Place & Stopfel 6,Copper Ridge Oil Inc.,PA,Cattaraugus,42.113717,-78.44705
31009051580000,Lunn Place & Stopfel 7,Copper Ridge Oil Inc.,PA,Cattaraugus,42.11563,-78.44482999999998
31009051590000,Lunn Place & Stopfel 8,Copper Ridge Oil Inc.,PA,Cattaraugus,42.1151,-78.45386999999998
31009051600000,Lunn Place & Stopfel 9,Copper Ridge Oil Inc.,PA,Cattaraugus,42.115467,-78.45241699999998
31009051610000,Lunn Place & Stopfel 10,Copper Ridge Oil Inc.,PA,Cattaraugus,42.1155,-78.45071699999998
31009051620000,Lunn Place & Stopfel 11,Copper Ridge Oil Inc.,PA,Cattaraugus,42.1155,-78.44714999999998
31009051630000,Lunn Place & Stopfel 12,Copper Ridge Oil Inc.,PA,Cattaraugus,42.115467,-78.445633
31009051640000,Miller 1,Lenco Drilling Co.,PA,Cattaraugus,42.10945,-78.44088
31009051650000,Weis 17,Copper Ridge Oil Inc.,AC,Cattaraugus,42.11036,-78.44842
31009051660000,Weis 18,Copper Ridge Oil Inc.,PA,Cattaraugus,42.108336,-78.44348599999998
31009051670000,Weis 20,Copper Ridge Oil Inc.,AC,Cattaraugus,42.112,-78.44834
31009051680000,Rumsey Devonian 358,Pennzoil Products Co.,PA,Cattaraugus,42.03989,-78.56481999999998
31009051700000,Pfouts 17,Little Jay R.,PA,Cattaraugus,42.022033,-78.59895
31009051710000,Weis 27,Copper Ridge Oil Inc.,AC,Cattaraugus,42.11269,-78.44963
31009051720000,Weis 28,Copper Ridge Oil Inc.,AC,Cattaraugus,42.11275,-78.44117
31009051730000,Brennan 1,Becker Howard Russell,UN,Cattaraugus,42.337653,-78.58598399999998
31009051740000,Brennan 2,Margand Oil & Gas Inc.,PA,Cattaraugus,42.33777,-78.58593
31009051760000,T Potter 2,Lenco Drilling Co.,UL,Cattaraugus,42.128179,-78.484952
31009051780000,Beatty 017,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00737,-78.50628
31009051790000,Beatty 018,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00835,-78.51117999999998
31009051800000,Beatty 021,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00835,-78.50750999999998
31009051810000,Beatty 023,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00957,-78.51117999999998
31009051820000,Beatty 024,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00957,-78.50995
31009051830000,Beatty 025,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00957,-78.5087
31009051840000,Beatty 026,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00957,-78.50745999999998
31009051850000,Beatty W22,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00787,-78.51179
31009051860000,Beatty W26,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00771,-78.50721
31009051870000,Beatty W27,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00771,-78.50561
31009051880000,Beatty W28,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00895,-78.51180999999998
31009051890000,Beatty W29,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00895,-78.51056
31009051900000,Beatty W30,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.01019,-78.50933
31009051910000,Beatty W31,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00895,-78.50807
31009051920000,Beatty W32,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00895,-78.50685
31009051930000,Monroe 39,Farmers Oil & Gas Inc.,PA,Cattaraugus,42.06634,-78.92472999999998
31009051940000,Beatty 022,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00835,-78.50628
31009051950000,Beatty 027,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00957,-78.50628
31009051960000,Beatty W33,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.00895,-78.50566999999998
31009051970000,Beatty W34,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.01019,-78.50568
31009051980000,Beatty W35,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.01019,-78.51056
31009051990000,Beatty W36,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.01038,-78.50933
31009052000000,Beatty W37,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.01019,-78.50807
31009052010000,Beatty W38,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.01019,-78.50685
31009052020000,Beatty W39,Kinley Oil & Gas Corp.,PA,Cattaraugus,42.01019,-78.50566999999998
31009052030000,Harrington 2,Copper Ridge Oil Inc.,PA,Cattaraugus,42.1173,-78.44445
